,Date,Rainfall_Terni,Flow_Rate_Lupa,Rainfall_Settefrati,Temperature_Settefrati,Flow_Rate_Madonna_di_Canneto
709,11/12/2010,3.533,-80.65,,,
710,12/12/2010,3.533,-80.66,,,
711,13/12/2010,3.533,-80.67,,,
712,14/12/2010,3.533,-80.68,,,
713,15/12/2010,3.533,,,,
714,16/12/2010,3.533,,,,
715,17/12/2010,3.533,-80.69,,,
716,18/12/2010,3.533,-80.7,,,
717,19/12/2010,3.533,-80.71,,,
718,20/12/2010,3.533,-80.72,,,
719,21/12/2010,3.533,-80.73,,,
720,22/12/2010,3.533,-80.74,,,
721,23/12/2010,3.533,-80.75,,,
722,24/12/2010,3.533,-80.76,,,
723,25/12/2010,3.533,-80.77,,,
724,26/12/2010,3.533,-80.78,,,
725,27/12/2010,3.533,-80.79,,,
726,28/12/2010,3.533,-80.8,,,
727,29/12/2010,3.533,-80.81,,,
728,30/12/2010,3.533,-80.82,,,
729,31/12/2010,3.533,-80.83,,,
730,01/01/2011,1.713,-80.84,,,
731,02/01/2011,1.713,-80.85,,,
732,03/01/2011,1.713,-80.86,,,
733,04/01/2011,1.713,-80.87,,,
734,05/01/2011,1.713,-80.88,,,
735,06/01/2011,1.713,-80.89,,,
736,07/01/2011,1.713,-80.9,,,
737,08/01/2011,1.713,-80.91,,,
738,09/01/2011,1.713,-80.92,,,
739,10/01/2011,1.713,-80.93,,,
740,11/01/2011,1.713,-80.94,,,
741,12/01/2011,1.713,-80.95,,,
742,13/01/2011,1.713,-80.96,,,
743,14/01/2011,1.713,-80.97,,,
744,15/01/2011,1.713,-80.98,,,
745,16/01/2011,1.713,-80.99,,,
746,17/01/2011,1.713,-81.0,,,
747,18/01/2011,1.713,-81.01,,,
748,19/01/2011,1.713,-81.02,,,
749,20/01/2011,1.713,-81.05,,,
750,21/01/2011,1.713,-81.06,,,
751,22/01/2011,1.713,-81.07,,,
752,23/01/2011,1.713,-81.08,,,
753,24/01/2011,1.713,-81.09,,,
754,25/01/2011,1.713,-81.1,,,
755,26/01/2011,1.713,-81.11,,,
756,27/01/2011,1.713,-81.12,,,
757,28/01/2011,1.713,-81.13,,,
758,29/01/2011,1.713,-81.14,,,
759,30/01/2011,1.713,-81.15,,,
760,31/01/2011,1.713,-81.16,,,
761,01/02/2011,1.716,-81.17,,,
762,02/02/2011,1.716,-81.18,,,
763,03/02/2011,1.716,-81.19,,,
764,04/02/2011,1.716,-81.2,,,
765,05/02/2011,1.716,,,,
766,06/02/2011,1.716,,,,
767,07/02/2011,1.716,-81.21,,,
768,08/02/2011,1.716,-81.22,,,
769,09/02/2011,1.716,-81.23,,,
770,10/02/2011,1.716,-81.24,,,
771,11/02/2011,1.716,-81.25,,,
772,12/02/2011,1.716,-81.26,,,
773,13/02/2011,1.716,-81.27,,,
774,14/02/2011,1.716,-81.28,,,
775,15/02/2011,1.716,-81.29,,,
776,16/02/2011,1.716,-81.3,,,
777,17/02/2011,1.716,-81.31,,,
778,18/02/2011,1.716,-81.32,,,
779,19/02/2011,1.716,-81.33,,,
780,20/02/2011,1.716,-81.34,,,
781,21/02/2011,1.716,-81.35,,,
782,22/02/2011,1.716,-81.36,,,
783,23/02/2011,1.716,-81.37,,,
784,24/02/2011,1.716,-81.38,,,
785,25/02/2011,1.716,-81.39,,,
786,26/02/2011,1.716,-81.4,,,
787,27/02/2011,1.716,-81.41,,,
788,28/02/2011,1.716,-81.42,,,
789,01/03/2011,3.391,-81.43,,,
790,02/03/2011,3.391,-81.44,,,
791,03/03/2011,3.391,-81.45,,,
792,04/03/2011,3.391,-81.46,,,
793,05/03/2011,3.391,-81.47,,,
794,06/03/2011,3.391,-81.48,,,
795,07/03/2011,3.391,-81.49,,,
796,08/03/2011,3.391,-81.5,,,
797,09/03/2011,3.391,-81.51,,,
798,10/03/2011,3.391,-81.52,,,
799,11/03/2011,3.391,-81.55,,,
800,12/03/2011,3.391,-81.56,,,
801,13/03/2011,3.391,-81.57,,,
802,14/03/2011,3.391,-81.58,,,
803,15/03/2011,3.391,-81.59,,,
804,16/03/2011,3.391,-81.6,,,
805,17/03/2011,3.391,-81.61,,,
806,18/03/2011,3.391,-81.62,,,
807,19/03/2011,3.391,-81.63,,,
808,20/03/2011,3.391,-81.64,,,
809,21/03/2011,3.391,-81.65,,,
810,22/03/2011,3.391,-81.66,,,
811,23/03/2011,3.391,-81.67,,,
812,24/03/2011,3.391,-81.68,,,
813,25/03/2011,3.391,-81.69,,,
814,26/03/2011,3.391,-81.7,,,
815,27/03/2011,3.391,-81.71,,,
816,28/03/2011,3.391,-81.72,,,
817,29/03/2011,3.391,,,,
818,30/03/2011,3.391,,,,
819,31/03/2011,3.391,-81.73,,,
820,01/04/2011,1.477,-81.74,,,
821,02/04/2011,1.477,-81.75,,,
822,03/04/2011,1.477,-81.76,,,
823,04/04/2011,1.477,-81.77,,,
824,05/04/2011,1.477,-81.78,,,
825,06/04/2011,1.477,-81.79,,,
826,07/04/2011,1.477,-81.8,,,
827,08/04/2011,1.477,-81.81,,,
828,09/04/2011,1.477,-81.82,,,
829,10/04/2011,1.477,-81.83,,,
830,11/04/2011,1.477,-81.84,,,
831,12/04/2011,1.477,-81.85,,,
832,13/04/2011,1.477,-81.86,,,
833,14/04/2011,1.477,-81.87,,,
834,15/04/2011,1.477,-81.88,,,
835,16/04/2011,1.477,-81.89,,,
836,17/04/2011,1.477,-81.9,,,
837,18/04/2011,1.477,-81.91,,,
838,19/04/2011,1.477,-81.92,,,
839,20/04/2011,1.477,-81.93,,,
840,21/04/2011,1.477,-81.94,,,
841,22/04/2011,1.477,-81.95,,,
842,23/04/2011,1.477,-81.96,,,
843,24/04/2011,1.477,-81.97,,,
844,25/04/2011,1.477,-81.98,,,
845,26/04/2011,1.477,-81.99,,,
846,27/04/2011,1.477,-82.0,,,
847,28/04/2011,1.477,-82.01,,,
848,29/04/2011,1.477,-82.02,,,
849,30/04/2011,1.477,-82.05,,,
850,01/05/2011,1.63,-82.06,,,
851,02/05/2011,1.63,-82.07,,,
852,03/05/2011,1.63,-82.08,,,
853,04/05/2011,1.63,-82.09,,,
854,05/05/2011,1.63,-82.1,,,
855,06/05/2011,1.63,-82.11,,,
856,07/05/2011,1.63,-82.12,,,
857,08/05/2011,1.63,-82.13,,,
858,09/05/2011,1.63,-82.14,,,
859,10/05/2011,1.63,-82.15,,,
860,11/05/2011,1.63,-82.16,,,
861,12/05/2011,1.63,-82.17,,,
862,13/05/2011,1.63,-82.18,,,
863,14/05/2011,1.63,-82.19,,,
864,15/05/2011,1.63,-82.2,,,
865,16/05/2011,1.63,-82.21,,,
866,17/05/2011,1.63,-82.22,,,
867,18/05/2011,1.63,-82.23,,,
868,19/05/2011,1.63,-82.24,,,
869,20/05/2011,1.63,,,,
870,21/05/2011,1.63,,,,
871,22/05/2011,1.63,-82.25,,,
872,23/05/2011,1.63,-82.26,,,
873,24/05/2011,1.63,-82.27,,,
874,25/05/2011,1.63,-82.28,,,
875,26/05/2011,1.63,-82.29,,,
876,27/05/2011,1.63,-82.3,,,
877,28/05/2011,1.63,-82.31,,,
878,29/05/2011,1.63,-82.32,,,
879,30/05/2011,1.63,-82.33,,,
880,31/05/2011,1.63,-82.34,,,
881,01/06/2011,1.967,-82.35,,,
882,02/06/2011,1.967,-82.36,,,
883,03/06/2011,1.967,-82.37,,,
884,04/06/2011,1.967,-82.38,,,
885,05/06/2011,1.967,-82.39,,,
886,06/06/2011,1.967,-82.4,,,
887,07/06/2011,1.967,-82.41,,,
888,08/06/2011,1.967,-82.42,,,
889,09/06/2011,1.967,-82.43,,,
890,10/06/2011,1.967,-82.44,,,
891,11/06/2011,1.967,-82.45,,,
892,12/06/2011,1.967,-82.46,,,
893,13/06/2011,1.967,-82.47,,,
894,14/06/2011,1.967,-82.48,,,
895,15/06/2011,1.967,-82.49,,,
896,16/06/2011,1.967,-82.5,,,
897,17/06/2011,1.967,-82.51,,,
898,18/06/2011,1.967,-82.52,,,
899,19/06/2011,1.967,-82.55,,,
900,20/06/2011,1.967,-82.56,,,
901,21/06/2011,1.967,-82.57,,,
902,22/06/2011,1.967,-82.58,,,
903,23/06/2011,1.967,-82.59,,,
904,24/06/2011,1.967,-82.6,,,
905,25/06/2011,1.967,-82.61,,,
906,26/06/2011,1.967,-82.62,,,
907,27/06/2011,1.967,-82.63,,,
908,28/06/2011,1.967,-82.64,,,
909,29/06/2011,1.967,-82.65,,,
910,30/06/2011,1.967,-82.66,,,
911,01/07/2011,2.334,-82.67,,,
912,02/07/2011,2.334,-82.68,,,
913,03/07/2011,2.334,-82.69,,,
914,04/07/2011,2.334,-82.7,,,
915,05/07/2011,2.334,-82.71,,,
916,06/07/2011,2.334,-82.72,,,
917,07/07/2011,2.334,-82.73,,,
918,08/07/2011,2.334,-82.74,,,
919,09/07/2011,2.334,-82.75,,,
920,10/07/2011,2.334,-82.76,,,
921,11/07/2011,2.334,,,,
922,12/07/2011,2.334,,,,
923,13/07/2011,2.334,-82.77,,,
924,14/07/2011,2.334,-82.78,,,
925,15/07/2011,2.334,-82.79,,,
926,16/07/2011,2.334,-82.8,,,
927,17/07/2011,2.334,-82.81,,,
928,18/07/2011,2.334,-82.82,,,
929,19/07/2011,2.334,-82.83,,,
930,20/07/2011,2.334,-82.84,,,
931,21/07/2011,2.334,-82.85,,,
932,22/07/2011,2.334,-82.86,,,
933,23/07/2011,2.334,-82.87,,,
934,24/07/2011,2.334,-82.88,,,
935,25/07/2011,2.334,-82.89,,,
936,26/07/2011,2.334,-82.9,,,
937,27/07/2011,2.334,-82.91,,,
938,28/07/2011,2.334,-82.92,,,
939,29/07/2011,2.334,-82.93,,,
940,30/07/2011,2.334,-82.94,,,
941,31/07/2011,2.334,-82.95,,,
942,01/08/2011,0.368,-82.96,,,
943,02/08/2011,0.368,-82.97,,,
944,03/08/2011,0.368,-82.98,,,
945,04/08/2011,0.368,-82.99,,,
946,05/08/2011,0.368,-83.0,,,
947,06/08/2011,0.368,-83.01,,,
948,07/08/2011,0.368,-83.02,,,
949,08/08/2011,0.368,-83.05,,,
950,09/08/2011,0.368,-83.06,,,
951,10/08/2011,0.368,-83.07,,,
952,11/08/2011,0.368,-83.08,,,
953,12/08/2011,0.368,-83.09,,,
954,13/08/2011,0.368,-83.1,,,
955,14/08/2011,0.368,-83.11,,,
956,15/08/2011,0.368,-83.12,,,
957,16/08/2011,0.368,-83.13,,,
958,17/08/2011,0.368,-83.14,,,
959,18/08/2011,0.368,-83.15,,,
960,19/08/2011,0.368,-83.16,,,
961,20/08/2011,0.368,-83.17,,,
962,21/08/2011,0.368,-83.18,,,
963,22/08/2011,0.368,-83.19,,,
964,23/08/2011,0.368,-83.2,,,
965,24/08/2011,0.368,-83.21,,,
966,25/08/2011,0.368,-83.22,,,
967,26/08/2011,0.368,-83.23,,,
968,27/08/2011,0.368,-83.24,,,
969,28/08/2011,0.368,-83.25,,,
970,29/08/2011,0.368,-83.26,,,
971,30/08/2011,0.368,-83.27,,,
972,31/08/2011,0.368,-83.28,,,
973,01/09/2011,1.617,,,,
974,02/09/2011,1.617,,,,
975,03/09/2011,1.617,-83.29,,,
976,04/09/2011,1.617,-83.3,,,
977,05/09/2011,1.617,-83.31,,,
978,06/09/2011,1.617,-83.32,,,
979,07/09/2011,1.617,-83.33,,,
980,08/09/2011,1.617,-83.34,,,
981,09/09/2011,1.617,-83.35,,,
982,10/09/2011,1.617,-83.36,,,
983,11/09/2011,1.617,-83.37,,,
984,12/09/2011,1.617,-83.38,,,
985,13/09/2011,1.617,-83.39,,,
986,14/09/2011,1.617,-83.4,,,
987,15/09/2011,1.617,-83.41,,,
988,16/09/2011,1.617,-83.42,,,
989,17/09/2011,1.617,-83.43,,,
990,18/09/2011,1.617,-83.44,,,
991,19/09/2011,1.617,-83.45,,,
992,20/09/2011,1.617,-83.46,,,
993,21/09/2011,1.617,-83.47,,,
994,22/09/2011,1.617,-83.48,,,
995,23/09/2011,1.617,-83.49,,,
996,24/09/2011,1.617,-83.5,,,
997,25/09/2011,1.617,-83.51,,,
998,26/09/2011,1.617,-83.52,,,
999,27/09/2011,1.617,-83.55,,,
1000,28/09/2011,1.617,-83.56,,,
1001,29/09/2011,1.617,-83.57,,,
1002,30/09/2011,1.617,-83.58,,,
1003,01/10/2011,2.275,-83.59,,,
1004,02/10/2011,2.275,-83.6,,,
1005,03/10/2011,2.275,-83.61,,,
1006,04/10/2011,2.275,-83.62,,,
1007,05/10/2011,2.275,-83.63,,,
1008,06/10/2011,2.275,-83.64,,,
1009,07/10/2011,2.275,-83.65,,,
1010,08/10/2011,2.275,-83.66,,,
1011,09/10/2011,2.275,-83.67,,,
1012,10/10/2011,2.275,-83.68,,,
1013,11/10/2011,2.275,-83.69,,,
1014,12/10/2011,2.275,-83.7,,,
1015,13/10/2011,2.275,-83.71,,,
1016,14/10/2011,2.275,-83.72,,,
1017,15/10/2011,2.275,-83.73,,,
1018,16/10/2011,2.275,-83.74,,,
1019,17/10/2011,2.275,-83.75,,,
1020,18/10/2011,2.275,-83.76,,,
1021,19/10/2011,2.275,-83.77,,,
1022,20/10/2011,2.275,-83.78,,,
1023,21/10/2011,2.275,-83.79,,,
1024,22/10/2011,2.275,-83.8,,,
1025,23/10/2011,2.275,,,,
1026,24/10/2011,2.275,,,,
1027,25/10/2011,2.275,-83.81,,,
1028,26/10/2011,2.275,-83.82,,,
1029,27/10/2011,2.275,-83.83,,,
1030,28/10/2011,2.275,-83.84,,,
1031,29/10/2011,2.275,-83.85,,,
1032,30/10/2011,2.275,-83.86,,,
1033,31/10/2011,2.275,-83.87,,,
1034,01/11/2011,1.451,-83.88,,,
1035,02/11/2011,1.451,-83.89,,,
1036,03/11/2011,1.451,-83.9,,,
1037,04/11/2011,1.451,-83.91,,,
1038,05/11/2011,1.451,-83.92,,,
1039,06/11/2011,1.451,-83.93,,,
1040,07/11/2011,1.451,-83.94,,,
1041,08/11/2011,1.451,-83.95,,,
1042,09/11/2011,1.451,-83.96,,,
1043,10/11/2011,1.451,-83.97,,,
1044,11/11/2011,1.451,-83.98,,,
1045,12/11/2011,1.451,-83.99,,,
1046,13/11/2011,1.451,-84.0,,,
1047,14/11/2011,1.451,-84.01,,,
1048,15/11/2011,1.451,-84.02,,,
1049,16/11/2011,1.451,-84.05,,,
1050,17/11/2011,1.451,-84.06,,,
1051,18/11/2011,1.451,-84.07,,,
1052,19/11/2011,1.451,-84.08,,,
1053,20/11/2011,1.451,-84.09,,,
1054,21/11/2011,1.451,-84.1,,,
1055,22/11/2011,1.451,-84.11,,,
1056,23/11/2011,1.451,-84.12,,,
1057,24/11/2011,1.451,-84.13,,,
1058,25/11/2011,1.451,-84.14,,,
1059,26/11/2011,1.451,-84.15,,,
1060,27/11/2011,1.451,-84.16,,,
1061,28/11/2011,1.451,-84.17,,,
1062,29/11/2011,1.451,-84.18,,,
1063,30/11/2011,1.451,-84.19,,,
1064,01/12/2011,1.981,-84.2,,,
1065,02/12/2011,1.981,-84.21,,,
1066,03/12/2011,1.981,-84.22,,,
1067,04/12/2011,1.981,-84.23,,,
1068,05/12/2011,1.981,-84.24,,,
1069,06/12/2011,1.981,-84.25,,,
1070,07/12/2011,1.981,-84.26,,,
1071,08/12/2011,1.981,-84.27,,,
1072,09/12/2011,1.981,-84.28,,,
1073,10/12/2011,1.981,-84.29,,,
1074,11/12/2011,1.981,-84.3,,,
1075,12/12/2011,1.981,-84.31,,,
1076,13/12/2011,1.981,-84.32,,,
1077,14/12/2011,1.981,,,,
1078,15/12/2011,1.981,,,,
1079,16/12/2011,1.981,-84.33,,,
1080,17/12/2011,1.981,-84.34,,,
1081,18/12/2011,1.981,-84.35,,,
1082,19/12/2011,1.981,-84.36,,,
1083,20/12/2011,1.981,-84.37,,,
1084,21/12/2011,1.981,-84.38,,,
1085,22/12/2011,1.981,-84.39,,,
1086,23/12/2011,1.981,-84.4,,,
1087,24/12/2011,1.981,-84.41,,,
1088,25/12/2011,1.981,-84.42,,,
1089,26/12/2011,1.981,-84.43,,,
1090,27/12/2011,1.981,-84.44,,,
1091,28/12/2011,1.981,-84.45,,,
1092,29/12/2011,1.981,-84.46,,,
1093,30/12/2011,1.981,-84.47,,,
1094,31/12/2011,1.981,-84.48,,,
1095,01/01/2012,0.767,-84.49,,,
1096,02/01/2012,0.767,-84.5,,,
1097,03/01/2012,0.767,-84.51,,,
1098,04/01/2012,0.767,-84.52,,,
1099,05/01/2012,0.767,-84.55,,,
1100,06/01/2012,0.767,-84.56,,,
1101,07/01/2012,0.767,-84.57,,,
1102,08/01/2012,0.767,-84.58,,,
1103,09/01/2012,0.767,-84.59,,,
1104,10/01/2012,0.767,-84.6,,,
1105,11/01/2012,0.767,-84.61,,,
1106,12/01/2012,0.767,-84.62,,,
1107,13/01/2012,0.767,-84.63,,,
1108,14/01/2012,0.767,-84.64,,,
1109,15/01/2012,0.767,-84.65,,,
1110,16/01/2012,0.767,-84.66,,,
1111,17/01/2012,0.767,-84.67,,,
1112,18/01/2012,0.767,-84.68,,,
1113,19/01/2012,0.767,-84.69,,,
1114,20/01/2012,0.767,-84.7,,,
1115,21/01/2012,0.767,-84.71,,,
1116,22/01/2012,0.767,-84.72,,,
1117,23/01/2012,0.767,-84.73,,,
1118,24/01/2012,0.767,-84.74,,,
1119,25/01/2012,0.767,-84.75,,,
1120,26/01/2012,0.767,-84.76,,,
1121,27/01/2012,0.767,-84.77,,,
1122,28/01/2012,0.767,-84.78,,,
1123,29/01/2012,0.767,-84.79,,,
1124,30/01/2012,0.767,-84.8,,,
1125,31/01/2012,0.767,-84.81,,,
1126,01/02/2012,2.382,-84.82,,,
1127,02/02/2012,2.382,-84.83,,,
1128,03/02/2012,2.382,-84.84,,,
1129,04/02/2012,2.382,,,,
1130,05/02/2012,2.382,,,,
1131,06/02/2012,2.382,-84.85,,,
1132,07/02/2012,2.382,-84.86,,,
1133,08/02/2012,2.382,-84.87,,,
1134,09/02/2012,2.382,-84.88,,,
1135,10/02/2012,2.382,-84.89,,,
1136,11/02/2012,2.382,-84.9,,,
1137,12/02/2012,2.382,-84.91,,,
1138,13/02/2012,2.382,-84.92,,,
1139,14/02/2012,2.382,-84.93,,,
1140,15/02/2012,2.382,-84.94,,,
1141,16/02/2012,2.382,-84.95,,,
1142,17/02/2012,2.382,-84.96,,,
1143,18/02/2012,2.382,-84.97,,,
1144,19/02/2012,2.382,-84.98,,,
1145,20/02/2012,2.382,-84.99,,,
1146,21/02/2012,2.382,-85.0,,,
1147,22/02/2012,2.382,-85.01,,,
1148,23/02/2012,2.382,-85.02,,,
1149,24/02/2012,2.382,-85.05,,,
1150,25/02/2012,2.382,-85.06,,,
1151,26/02/2012,2.382,-85.07,,,
1152,27/02/2012,2.382,-85.08,,,
1153,28/02/2012,2.382,-85.09,,,
1154,29/02/2012,2.382,-85.1,,,
1155,01/03/2012,0.537,-85.11,,,
1156,02/03/2012,0.537,-85.12,,,
1157,03/03/2012,0.537,-85.13,,,
1158,04/03/2012,0.537,-85.14,,,
1159,05/03/2012,0.537,-85.15,,,
1160,06/03/2012,0.537,-85.16,,,
1161,07/03/2012,0.537,-85.17,,,
1162,08/03/2012,0.537,-85.18,,,
1163,09/03/2012,0.537,-85.19,,,
1164,10/03/2012,0.537,-85.2,,,
1165,11/03/2012,0.537,-85.21,,,
1166,12/03/2012,0.537,-85.22,,,
1167,13/03/2012,0.537,-85.23,,,
1168,14/03/2012,0.537,-85.24,,,
1169,15/03/2012,0.537,-85.25,,,
1170,16/03/2012,0.537,-85.26,,,
1171,17/03/2012,0.537,-85.27,,,
1172,18/03/2012,0.537,-85.28,,,
1173,19/03/2012,0.537,-85.29,,,
1174,20/03/2012,0.537,-85.3,,,
1175,21/03/2012,0.537,-85.31,,,
1176,22/03/2012,0.537,-85.32,,,
1177,23/03/2012,0.537,-85.33,,,
1178,24/03/2012,0.537,-85.34,,,
1179,25/03/2012,0.537,-85.35,,,
1180,26/03/2012,0.537,-85.36,,,
1181,27/03/2012,0.537,,,,
1182,28/03/2012,0.537,,,,
1183,29/03/2012,0.537,-85.37,,,
1184,30/03/2012,0.537,-85.38,,,
1185,31/03/2012,0.537,-85.39,,,
1186,01/04/2012,3.068,-85.4,,,
1187,02/04/2012,3.068,-85.41,,,
1188,03/04/2012,3.068,-85.42,,,
1189,04/04/2012,3.068,-85.43,,,
1190,05/04/2012,3.068,-85.44,,,
1191,06/04/2012,3.068,-85.45,,,
1192,07/04/2012,3.068,-85.46,,,
1193,08/04/2012,3.068,-85.47,,,
1194,09/04/2012,3.068,-85.48,,,
1195,10/04/2012,3.068,-85.49,,,
1196,11/04/2012,3.068,-85.5,,,
1197,12/04/2012,3.068,-85.51,,,
1198,13/04/2012,3.068,-85.52,,,
1199,14/04/2012,3.068,-85.55,,,
1200,15/04/2012,3.068,-85.56,,,
1201,16/04/2012,3.068,-85.57,,,
1202,17/04/2012,3.068,-85.58,,,
1203,18/04/2012,3.068,-85.59,,,
1204,19/04/2012,3.068,-85.6,,,
1205,20/04/2012,3.068,-85.61,,,
1206,21/04/2012,3.068,-85.62,,,
1207,22/04/2012,3.068,-85.63,,,
1208,23/04/2012,3.068,-85.64,,,
1209,24/04/2012,3.068,-85.65,,,
1210,25/04/2012,3.068,-85.66,,,
1211,26/04/2012,3.068,-85.67,,,
1212,27/04/2012,3.068,-85.68,,,
1213,28/04/2012,3.068,-85.69,,,
1214,29/04/2012,3.068,-85.7,,,
1215,30/04/2012,3.068,-85.71,,,
1216,01/05/2012,2.904,-85.72,,,
1217,02/05/2012,2.904,-85.73,,,
1218,03/05/2012,2.904,-85.74,,,
1219,04/05/2012,2.904,-85.75,,,
1220,05/05/2012,2.904,-85.76,,,
1221,06/05/2012,2.904,-85.77,,,
1222,07/05/2012,2.904,-85.78,,,
1223,08/05/2012,2.904,-85.79,,,
1224,09/05/2012,2.904,-85.8,,,
1225,10/05/2012,2.904,-85.81,,,
1226,11/05/2012,2.904,-85.82,,,
1227,12/05/2012,2.904,-85.83,,,
1228,13/05/2012,2.904,-85.84,,,
1229,14/05/2012,2.904,-85.85,,,
1230,15/05/2012,2.904,-85.86,,,
1231,16/05/2012,2.904,-85.87,,,
1232,17/05/2012,2.904,-85.88,,,
1233,18/05/2012,2.904,,,,
1234,19/05/2012,2.904,,,,
1235,20/05/2012,2.904,-85.89,,,
1236,21/05/2012,2.904,-85.9,,,
1237,22/05/2012,2.904,-85.91,,,
1238,23/05/2012,2.904,-85.92,,,
1239,24/05/2012,2.904,-85.93,,,
1240,25/05/2012,2.904,-85.94,,,
1241,26/05/2012,2.904,-85.95,,,
1242,27/05/2012,2.904,-85.96,,,
1243,28/05/2012,2.904,-85.97,,,
1244,29/05/2012,2.904,-85.98,,,
1245,30/05/2012,2.904,-85.99,,,
1246,31/05/2012,2.904,-86.0,,,
1247,01/06/2012,0.707,-86.01,,,
1248,02/06/2012,0.707,-86.02,,,
1249,03/06/2012,0.707,-86.05,,,
1250,04/06/2012,0.707,-86.06,,,
1251,05/06/2012,0.707,-86.07,,,
1252,06/06/2012,0.707,-86.08,,,
1253,07/06/2012,0.707,-86.09,,,
1254,08/06/2012,0.707,-86.1,,,
1255,09/06/2012,0.707,-86.11,,,
1256,10/06/2012,0.707,-86.12,,,
1257,11/06/2012,0.707,-86.13,,,
1258,12/06/2012,0.707,-86.14,,,
1259,13/06/2012,0.707,-86.15,,,
1260,14/06/2012,0.707,-86.16,,,
1261,15/06/2012,0.707,-86.17,,,
1262,16/06/2012,0.707,-86.18,,,
1263,17/06/2012,0.707,-86.19,,,
1264,18/06/2012,0.707,-86.2,,,
1265,19/06/2012,0.707,-86.21,,,
1266,20/06/2012,0.707,-86.22,,,
1267,21/06/2012,0.707,-86.23,,,
1268,22/06/2012,0.707,-86.24,,,
1269,23/06/2012,0.707,-86.25,,,
1270,24/06/2012,0.707,-86.26,,,
1271,25/06/2012,0.707,-86.27,,,
1272,26/06/2012,0.707,-86.28,,,
1273,27/06/2012,0.707,-86.29,,,
1274,28/06/2012,0.707,-86.3,,,
1275,29/06/2012,0.707,-86.31,,,
1276,30/06/2012,0.707,-86.32,,,
1277,01/07/2012,0.631,-86.33,,,
1278,02/07/2012,0.631,-86.34,,,
1279,03/07/2012,0.631,-86.35,,,
1280,04/07/2012,0.631,-86.36,,,
1281,05/07/2012,0.631,-86.37,,,
1282,06/07/2012,0.631,-86.38,,,
1283,07/07/2012,0.631,-86.39,,,
1284,08/07/2012,0.631,-86.4,,,
1285,09/07/2012,0.631,,,,
1286,10/07/2012,0.631,,,,
1287,11/07/2012,0.631,-86.41,,,
1288,12/07/2012,0.631,-86.42,,,
1289,13/07/2012,0.631,-86.43,,,
1290,14/07/2012,0.631,-86.44,,,
1291,15/07/2012,0.631,-86.45,,,
1292,16/07/2012,0.631,-86.46,,,
1293,17/07/2012,0.631,-86.47,,,
1294,18/07/2012,0.631,-86.48,,,
1295,19/07/2012,0.631,-86.49,,,
1296,20/07/2012,0.631,-86.5,,,
1297,21/07/2012,0.631,-86.51,,,
1298,22/07/2012,0.631,-86.52,,,
1299,23/07/2012,0.631,-86.55,,,
1300,24/07/2012,0.631,-86.56,,,
1301,25/07/2012,0.631,-86.57,,,
1302,26/07/2012,0.631,-86.58,,,
1303,27/07/2012,0.631,-86.59,,,
1304,28/07/2012,0.631,-86.6,,,
1305,29/07/2012,0.631,-86.61,,,
1306,30/07/2012,0.631,-86.62,,,
1307,31/07/2012,0.631,-86.63,,,
1308,01/08/2012,1.055,-86.64,,,
1309,02/08/2012,1.055,-86.65,,,
1310,03/08/2012,1.055,-86.66,,,
1311,04/08/2012,1.055,-86.67,,,
1312,05/08/2012,1.055,-86.68,,,
1313,06/08/2012,1.055,-86.69,,,
1314,07/08/2012,1.055,-86.7,,,
1315,08/08/2012,1.055,-86.71,,,
1316,09/08/2012,1.055,-86.72,,,
1317,10/08/2012,1.055,-86.73,,,
1318,11/08/2012,1.055,-86.74,,,
1319,12/08/2012,1.055,-86.75,,,
1320,13/08/2012,1.055,-86.76,,,
1321,14/08/2012,1.055,-86.77,,,
1322,15/08/2012,1.055,-86.78,,,
1323,16/08/2012,1.055,-86.79,,,
1324,17/08/2012,1.055,-86.8,,,
1325,18/08/2012,1.055,-86.81,,,
1326,19/08/2012,1.055,-86.82,,,
1327,20/08/2012,1.055,-86.83,,,
1328,21/08/2012,1.055,-86.84,,,
1329,22/08/2012,1.055,-86.85,,,
1330,23/08/2012,1.055,-86.86,,,
1331,24/08/2012,1.055,-86.87,,,
1332,25/08/2012,1.055,-86.88,,,
1333,26/08/2012,1.055,-86.89,,,
1334,27/08/2012,1.055,-86.9,,,
1335,28/08/2012,1.055,-86.91,,,
1336,29/08/2012,1.055,-86.92,,,
1337,30/08/2012,1.055,,,,
1338,31/08/2012,1.055,,,,
1339,01/09/2012,3.819,-86.93,,,
1340,02/09/2012,3.819,-86.94,,,
1341,03/09/2012,3.819,-86.95,,,
1342,04/09/2012,3.819,-86.96,,,
1343,05/09/2012,3.819,-86.97,,,
1344,06/09/2012,3.819,-86.98,,,
1345,07/09/2012,3.819,-86.99,,,
1346,08/09/2012,3.819,-87.0,,,
1347,09/09/2012,3.819,-87.01,,,
1348,10/09/2012,3.819,-87.02,,,
1349,11/09/2012,3.819,-87.05,,,
1350,12/09/2012,3.819,-87.06,,,
1351,13/09/2012,3.819,-87.07,,,
1352,14/09/2012,3.819,-87.08,,,
1353,15/09/2012,3.819,-87.09,,,
1354,16/09/2012,3.819,-87.1,,,
1355,17/09/2012,3.819,-87.11,,,
1356,18/09/2012,3.819,-87.12,,,
1357,19/09/2012,3.819,-87.13,,,
1358,20/09/2012,3.819,-87.14,,,
1359,21/09/2012,3.819,-87.15,,,
